,id,name,category,proteins,p_value,fdr_rate
594,GO:0050728,Negative regulation of inflammatory response,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000017841', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000067057', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000127128', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000026795']",0.00024737991436845095,0.006126201362997397
595,path:mmu04152,AMPK signaling pathway,KEGG,"['10090.ENSMUSP00000053703', '10090.ENSMUSP00000103512', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000106789', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000107856', '10090.ENSMUSP00000032272', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000099490']",0.00024587918818888994,0.0060952820292568925
596,MMU-76002,"Platelet activation, signaling and aggregation",Reactome Pathways,"['10090.ENSMUSP00000066068', '10090.ENSMUSP00000032203', '10090.ENSMUSP00000023583', '10090.ENSMUSP00000071798', '10090.ENSMUSP00000067708', '10090.ENSMUSP00000021554', '10090.ENSMUSP00000031314', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000084846', '10090.ENSMUSP00000036203', '10090.ENSMUSP00000094151', '10090.ENSMUSP00000059705', '10090.ENSMUSP00000071486']",0.00024261171943191153,0.006020457144424334
597,GO:1901652,Response to peptide,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000067708', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000023007', '10090.ENSMUSP00000093939', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000021635', '10090.ENSMUSP00000030865', '10090.ENSMUSP00000070958', '10090.ENSMUSP00000029490', '10090.ENSMUSP00000029987', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000018644', '10090.ENSMUSP00000028178', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000106789', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000068298']",0.00023992004189863787,0.005959781513556092
598,GO:0046034,ATP metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000029987', '10090.ENSMUSP00000099698', '10090.ENSMUSP00000030583', '10090.ENSMUSP00000099536', '10090.ENSMUSP00000005829', '10090.ENSMUSP00000067057', '10090.ENSMUSP00000042785', '10090.ENSMUSP00000084846', '10090.ENSMUSP00000025696', '10090.ENSMUSP00000068479', '10090.ENSMUSP00000026266', '10090.ENSMUSP00000102559']",0.000235068654495572,0.005845277139051416
599,GO:0061572,Actin filament bundle organization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000066068', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000021554', '10090.ENSMUSP00000109979', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000032069', '10090.ENSMUSP00000107370']",0.00023078182659284522,0.005744589854530452
600,GO:0009636,Response to toxic substance,Biological Process (Gene Ontology),"['10090.ENSMUSP00000030090', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000013458', '10090.ENSMUSP00000112137', '10090.ENSMUSP00000031411', '10090.ENSMUSP00000099955', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000005964', '10090.ENSMUSP00000030455', '10090.ENSMUSP00000071130', '10090.ENSMUSP00000040244', '10090.ENSMUSP00000097743']",0.0002254647782221853,0.005618024422299195
601,GO:0034404,Nucleobase-containing small molecule biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000017841', '10090.ENSMUSP00000079703', '10090.ENSMUSP00000047665', '10090.ENSMUSP00000097528', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000068479', '10090.ENSMUSP00000074827']",0.00022306003569254082,0.005563840105973903
602,GO:0031224,Intrinsic component of membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000113498', '10090.ENSMUSP00000126108', '10090.ENSMUSP00000070200', '10090.ENSMUSP00000035246', '10090.ENSMUSP00000022642', '10090.ENSMUSP00000028286', '10090.ENSMUSP00000002172', '10090.ENSMUSP00000130530', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000071130', '10090.ENSMUSP00000080162', '10090.ENSMUSP00000022618', '10090.ENSMUSP00000078343', '10090.ENSMUSP00000033634', '10090.ENSMUSP00000070958', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000008582', '10090.ENSMUSP00000073764', '10090.ENSMUSP00000138362', '10090.ENSMUSP00000097882', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000097770', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000062256', '10090.ENSMUSP00000125055', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000046585', '10090.ENSMUSP00000022640', '10090.ENSMUSP00000000542', '10090.ENSMUSP00000023007', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000067305', '10090.ENSMUSP00000112422', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000018572', '10090.ENSMUSP00000030865', '10090.ENSMUSP00000035879', '10090.ENSMUSP00000053703', '10090.ENSMUSP00000065213', '10090.ENSMUSP00000025408', '10090.ENSMUSP00000032272', '10090.ENSMUSP00000045134', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000034046', '10090.ENSMUSP00000127325', '10090.ENSMUSP00000045272', '10090.ENSMUSP00000095574', '10090.ENSMUSP00000031977', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000036203', '10090.ENSMUSP00000071798', '10090.ENSMUSP00000048573', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000068298', '10090.ENSMUSP00000101684', '10090.ENSMUSP00000126916', '10090.ENSMUSP00000110563', '10090.ENSMUSP00000020706', '10090.ENSMUSP00000069466', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000011400', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000047927', '10090.ENSMUSP00000101028', '10090.ENSMUSP00000020527', '10090.ENSMUSP00000104533', '10090.ENSMUSP00000108455', '10090.ENSMUSP00000093939', '10090.ENSMUSP00000043580', '10090.ENSMUSP00000088453', '10090.ENSMUSP00000001520', '10090.ENSMUSP00000069495', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000051441', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000078998', '10090.ENSMUSP00000063839', '10090.ENSMUSP00000038387', '10090.ENSMUSP00000123935', '10090.ENSMUSP00000018644', '10090.ENSMUSP00000024099', '10090.ENSMUSP00000123563', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000024594', '10090.ENSMUSP00000067953', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000023809', '10090.ENSMUSP00000107890', '10090.ENSMUSP00000107856', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000031255', '10090.ENSMUSP00000072382', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000122073', '10090.ENSMUSP00000116130', '10090.ENSMUSP00000000544', '10090.ENSMUSP00000117025', '10090.ENSMUSP00000113627', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000010279', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000021231', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000095901', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000063784', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000028178', '10090.ENSMUSP00000058256', '10090.ENSMUSP00000059705', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000094420', '10090.ENSMUSP00000045285', '10090.ENSMUSP00000045291', '10090.ENSMUSP00000022013', '10090.ENSMUSP00000034561', '10090.ENSMUSP00000019246', '10090.ENSMUSP00000055000', '10090.ENSMUSP00000040847', '10090.ENSMUSP00000040465']",0.00021794532321078346,0.005441878576451071
603,GO:0007565,Female pregnancy,Biological Process (Gene Ontology),"['10090.ENSMUSP00000032203', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000033634', '10090.ENSMUSP00000021635', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000036203', '10090.ENSMUSP00000071798', '10090.ENSMUSP00000032272', '10090.ENSMUSP00000059705']",0.0002150543898743937,0.005375247780004235
604,MMU-189483,Heme degradation,Reactome Pathways,"['10090.ENSMUSP00000031822', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000031314']",0.0002147916060551255,0.005374237182559403
605,MMU-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,Reactome Pathways,"['10090.ENSMUSP00000021630', '10090.ENSMUSP00000021635', '10090.ENSMUSP00000066915', '10090.ENSMUSP00000048830']",0.0002147916060551255,0.005374237182559403
606,GO:0010460,Positive regulation of heart rate,Biological Process (Gene Ontology),"['10090.ENSMUSP00000017841', '10090.ENSMUSP00000053703', '10090.ENSMUSP00000070200', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000040847']",0.00021142784267174614,0.0053010487109710624
607,GO:0016645,"Oxidoreductase activity, acting on the ch-nh group of donors",Molecular Function (Gene Ontology),"['10090.ENSMUSP00000043821', '10090.ENSMUSP00000078998', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000114304', '10090.ENSMUSP00000020497']",0.00021142784267174614,0.0053010487109710624
608,GO:1900273,Positive regulation of long-term synaptic potentiation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000023007', '10090.ENSMUSP00000020706', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000093270', '10090.ENSMUSP00000040847']",0.00021142784267174614,0.0053010487109710624
609,GO:1901659,Glycosyl compound biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000017841', '10090.ENSMUSP00000079703', '10090.ENSMUSP00000047665', '10090.ENSMUSP00000097528', '10090.ENSMUSP00000068479']",0.00021142784267174614,0.0053010487109710624
610,GO:0007588,Excretion,Biological Process (Gene Ontology),"['10090.ENSMUSP00000031822', '10090.ENSMUSP00000053703', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000035246', '10090.ENSMUSP00000069495']",0.00021142784267174614,0.0053010487109710624
611,path:mmu04921,Oxytocin signaling pathway,KEGG,"['10090.ENSMUSP00000113498', '10090.ENSMUSP00000110563', '10090.ENSMUSP00000023007', '10090.ENSMUSP00000020706', '10090.ENSMUSP00000093939', '10090.ENSMUSP00000098066', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000130530', '10090.ENSMUSP00000022013', '10090.ENSMUSP00000122073', '10090.ENSMUSP00000071486']",0.0002086595141902039,0.005258916014574795
612,GO:0061098,Positive regulation of protein tyrosine kinase activity,Biological Process (Gene Ontology),"['10090.ENSMUSP00000118491', '10090.ENSMUSP00000053703', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000067953', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000036203']",0.0002082130026184479,0.005253140160008231
613,GO:0005080,Protein kinase c binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000093939', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000106789', '10090.ENSMUSP00000130530', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000107370']",0.0002082130026184479,0.005253140160008231
614,GO:0042981,Regulation of apoptotic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000066068', '10090.ENSMUSP00000062256', '10090.ENSMUSP00000017841', '10090.ENSMUSP00000071904', '10090.ENSMUSP00000034723', '10090.ENSMUSP00000031411', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000046585', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000126448', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000015994', '10090.ENSMUSP00000027852', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000000329', '10090.ENSMUSP00000088453', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000021635', '10090.ENSMUSP00000035829', '10090.ENSMUSP00000070958', '10090.ENSMUSP00000015278', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000078998', '10090.ENSMUSP00000063839', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000067057', '10090.ENSMUSP00000022135', '10090.ENSMUSP00000124565', '10090.ENSMUSP00000081312', '10090.ENSMUSP00000028178', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000036279', '10090.ENSMUSP00000084918', '10090.ENSMUSP00000087736', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000031314', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000067953', '10090.ENSMUSP00000018841', '10090.ENSMUSP00000036330', '10090.ENSMUSP00000103028', '10090.ENSMUSP00000025791', '10090.ENSMUSP00000040847', '10090.ENSMUSP00000103512', '10090.ENSMUSP00000101684']",0.00020626115379070005,0.005214782517909226
615,GO:0031347,Regulation of defense response,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000017841', '10090.ENSMUSP00000023583', '10090.ENSMUSP00000031411', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000071130', '10090.ENSMUSP00000032203', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000019068', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000067057', '10090.ENSMUSP00000018644', '10090.ENSMUSP00000127128', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000057796', '10090.ENSMUSP00000053558', '10090.ENSMUSP00000103028', '10090.ENSMUSP00000119465', '10090.ENSMUSP00000101684', '10090.ENSMUSP00000026795']",0.00020598935684039784,0.005213364141185776
616,GO:0071466,Cellular response to xenobiotic stimulus,Biological Process (Gene Ontology),"['10090.ENSMUSP00000042351', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000034046', '10090.ENSMUSP00000112137', '10090.ENSMUSP00000113807', '10090.ENSMUSP00000022059', '10090.ENSMUSP00000010795', '10090.ENSMUSP00000021634']",0.00020474932629447977,0.005187412176664126
617,MMU-500792,GPCR ligand binding,Reactome Pathways,"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000070200', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000080162', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000070958', '10090.ENSMUSP00000053703', '10090.ENSMUSP00000099473', '10090.ENSMUSP00000063784', '10090.ENSMUSP00000067057', '10090.ENSMUSP00000018644', '10090.ENSMUSP00000064761', '10090.ENSMUSP00000059705', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000036203', '10090.ENSMUSP00000071798', '10090.ENSMUSP00000040847']",0.00020375136361563967,0.0051675450772193186
618,GO:0032504,Multicellular organism reproduction,Biological Process (Gene Ontology),"['10090.ENSMUSP00000046129', '10090.ENSMUSP00000023295', '10090.ENSMUSP00000071904', '10090.ENSMUSP00000085632', '10090.ENSMUSP00000049116', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000027852', '10090.ENSMUSP00000079041', '10090.ENSMUSP00000040171', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000043145', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000088453', '10090.ENSMUSP00000067305', '10090.ENSMUSP00000078343', '10090.ENSMUSP00000033634', '10090.ENSMUSP00000050076', '10090.ENSMUSP00000039844', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000140785', '10090.ENSMUSP00000063839', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000063784', '10090.ENSMUSP00000023610', '10090.ENSMUSP00000081312', '10090.ENSMUSP00000041006', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000058256', '10090.ENSMUSP00000043153', '10090.ENSMUSP00000094420', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000042352', '10090.ENSMUSP00000063325', '10090.ENSMUSP00000025791']",0.00020007773830377435,0.0050797047634477165
619,MMU-112314,Neurotransmitter receptors and postsynaptic signal transmission,Reactome Pathways,"['10090.ENSMUSP00000113498', '10090.ENSMUSP00000110563', '10090.ENSMUSP00000067708', '10090.ENSMUSP00000023007', '10090.ENSMUSP00000020706', '10090.ENSMUSP00000093939', '10090.ENSMUSP00000130594', '10090.ENSMUSP00000130530', '10090.ENSMUSP00000093270', '10090.ENSMUSP00000022013', '10090.ENSMUSP00000122073']",0.0001969298807194235,0.005005042289157167
620,GO:0070542,Response to fatty acid,Biological Process (Gene Ontology),"['10090.ENSMUSP00000030090', '10090.ENSMUSP00000093939', '10090.ENSMUSP00000034046', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000021635', '10090.ENSMUSP00000031445', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000002699']",0.00019236057816510982,0.004894058078158636
621,GO:0001659,Temperature homeostasis,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000080162', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000040847', '10090.ENSMUSP00000099634']",0.0001876332967558517,0.004778816420009416
622,GO:1903792,Negative regulation of anion transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000063548', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000033634', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000001780']",0.0001876332967558517,0.004778816420009416
623,GO:1903523,Negative regulation of blood circulation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053703', '10090.ENSMUSP00000112137', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000025791']",0.0001876332967558517,0.004778816420009416
624,GO:0043536,Positive regulation of blood vessel endothelial cell migration,Biological Process (Gene Ontology),"['10090.ENSMUSP00000108455', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000013220', '10090.ENSMUSP00000106789', '10090.ENSMUSP00000067953', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000000329']",0.00018743054959508042,0.004778816420009416
625,GO:0051289,Protein homotetramerization,Biological Process (Gene Ontology),"['10090.ENSMUSP00000015278', '10090.ENSMUSP00000028004', '10090.ENSMUSP00000034723', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000084846', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000006900']",0.00018743054959508042,0.004778816420009416
626,GO:0001609,G protein-coupled adenosine receptor activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000083656', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000018644']",0.000177182307912137,0.0045365427777927445
627,MMU-163765,ChREBP activates metabolic gene expression,Reactome Pathways,"['10090.ENSMUSP00000099490', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000048573']",0.000177182307912137,0.0045365427777927445
628,GO:0052651,Monoacylglycerol catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000007251']",0.000177182307912137,0.0045365427777927445
629,MMU-163680,AMPK inhibits chREBP transcriptional activation activity,Reactome Pathways,"['10090.ENSMUSP00000032272', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000107856']",0.000177182307912137,0.0045365427777927445
630,GO:0150104,Transport across blood-brain barrier,Biological Process (Gene Ontology),"['10090.ENSMUSP00000031822', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000041204']",0.000177182307912137,0.0045365427777927445
631,GO:0006578,Amino-acid betaine biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000072483', '10090.ENSMUSP00000133372', '10090.ENSMUSP00000028004']",0.000177182307912137,0.0045365427777927445
632,GO:0042904,9-cis-retinoic acid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000034723', '10090.ENSMUSP00000084918', '10090.ENSMUSP00000038878']",0.000177182307912137,0.0045365427777927445
633,GO:0042905,9-cis-retinoic acid metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000034723', '10090.ENSMUSP00000084918', '10090.ENSMUSP00000038878']",0.000177182307912137,0.0045365427777927445
634,GO:0006307,DNA dealkylation involved in DNA repair,Biological Process (Gene Ontology),"['10090.ENSMUSP00000124565', '10090.ENSMUSP00000106871', '10090.ENSMUSP00000056043']",0.000177182307912137,0.0045365427777927445
635,GO:1905665,Positive regulation of calcium ion import across plasma membrane,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000040847', '10090.ENSMUSP00000070958']",0.000177182307912137,0.0045365427777927445
636,GO:0035196,Production of mirnas involved in gene silencing by mirna,Biological Process (Gene Ontology),"['10090.ENSMUSP00000095498', '10090.ENSMUSP00000081312', '10090.ENSMUSP00000066633', '10090.ENSMUSP00000103028', '10090.ENSMUSP00000042207']",0.0001759661357262735,0.0045365427777927445
637,GO:0035813,Regulation of renal sodium excretion,Biological Process (Gene Ontology),"['10090.ENSMUSP00000066488', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000083656', '10090.ENSMUSP00000001963']",0.0001759661357262735,0.0045365427777927445
638,GO:1901681,Sulfur compound binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000110172', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000067022', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000069644', '10090.ENSMUSP00000023610', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000099823', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000023611', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000022120', '10090.ENSMUSP00000074827', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000099634']",0.00017468953578573976,0.004530306952726749
639,GO:0016301,Kinase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000126108', '10090.ENSMUSP00000125055', '10090.ENSMUSP00000025979', '10090.ENSMUSP00000042785', '10090.ENSMUSP00000047665', '10090.ENSMUSP00000086948', '10090.ENSMUSP00000068479', '10090.ENSMUSP00000000544', '10090.ENSMUSP00000026266', '10090.ENSMUSP00000000542', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000043145', '10090.ENSMUSP00000088453', '10090.ENSMUSP00000067305', '10090.ENSMUSP00000025696', '10090.ENSMUSP00000102559', '10090.ENSMUSP00000070445', '10090.ENSMUSP00000030583', '10090.ENSMUSP00000022135', '10090.ENSMUSP00000028178', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000123563', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000117686', '10090.ENSMUSP00000106789', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000031977', '10090.ENSMUSP00000023809', '10090.ENSMUSP00000025791', '10090.ENSMUSP00000073789']",0.000174678334791076,0.004530306952726749
640,GO:0051017,Actin filament bundle assembly,Biological Process (Gene Ontology),"['10090.ENSMUSP00000066068', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000021554', '10090.ENSMUSP00000109979', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000032069', '10090.ENSMUSP00000107370']",0.00016833070362333704,0.00437478828664092
641,GO:0010965,Regulation of mitotic sister chromatid separation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000014499', '10090.ENSMUSP00000083393', '10090.ENSMUSP00000031072', '10090.ENSMUSP00000113928', '10090.ENSMUSP00000097714', '10090.ENSMUSP00000095839', '10090.ENSMUSP00000096931']",0.00016833070362333704,0.00437478828664092
642,GO:1901698,Response to nitrogen compound,Biological Process (Gene Ontology),"['10090.ENSMUSP00000062256', '10090.ENSMUSP00000110563', '10090.ENSMUSP00000000137', '10090.ENSMUSP00000017841', '10090.ENSMUSP00000067708', '10090.ENSMUSP00000070200', '10090.ENSMUSP00000086592', '10090.ENSMUSP00000099955', '10090.ENSMUSP00000140890', '10090.ENSMUSP00000023593', '10090.ENSMUSP00000099953', '10090.ENSMUSP00000043624', '10090.ENSMUSP00000023007', '10090.ENSMUSP00000093939', '10090.ENSMUSP00000066488', '10090.ENSMUSP00000101060', '10090.ENSMUSP00000021635', '10090.ENSMUSP00000030865', '10090.ENSMUSP00000070958', '10090.ENSMUSP00000029490', '10090.ENSMUSP00000030090', '10090.ENSMUSP00000029987', '10090.ENSMUSP00000016105', '10090.ENSMUSP00000027491', '10090.ENSMUSP00000098066', '10090.ENSMUSP00000100045', '10090.ENSMUSP00000018644', '10090.ENSMUSP00000028178', '10090.ENSMUSP00000001780', '10090.ENSMUSP00000034453', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000112137', '10090.ENSMUSP00000106789', '10090.ENSMUSP00000103981', '10090.ENSMUSP00000025257', '10090.ENSMUSP00000019246', '10090.ENSMUSP00000031445', '10090.ENSMUSP00000068298']",0.00016819121535602058,0.00437478828664092
643,MMU-1483206,Glycerophospholipid biosynthesis,Reactome Pathways,"['10090.ENSMUSP00000117025', '10090.ENSMUSP00000031255', '10090.ENSMUSP00000127325', '10090.ENSMUSP00000028286', '10090.ENSMUSP00000024594', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000031977', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000048573', '10090.ENSMUSP00000101028']",0.00016662755182878848,0.004344539296334215
