,id,name,category,proteins,p_value,fdr_rate
65,GO:0009374,Biotin binding,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000099490']",0.00012355051331610446,0.011397770636832996
66,GO:0033220,ATPase-coupled amide-transporter activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000031354']",0.00012355051331610446,0.011397770636832996
67,GO:0008126,Acetylesterase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000002549', '10090.ENSMUSP00000038361']",0.00012355051331610446,0.011397770636832996
68,GO:0050633,acetyl-CoA C-myristoyltransferase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000010795', '10090.ENSMUSP00000042351']",0.00012355051331610446,0.011397770636832996
69,GO:0071633,Dihydroceramidase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000062037', '10090.ENSMUSP00000040048']",0.00012355051331610446,0.011397770636832996
70,MMU-428890,Role of ABL in ROBO-SLIT signaling,Reactome Pathways,"['10090.ENSMUSP00000075167', '10090.ENSMUSP00000027888']",0.00012355051331610446,0.011397770636832996
71,GO:0046623,Sphingolipid floppase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000009058', '10090.ENSMUSP00000041204']",0.00012355051331610446,0.011397770636832996
72,GO:0098591,External side of apical plasma membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000009058', '10090.ENSMUSP00000031822']",0.00012355051331610446,0.011397770636832996
73,GO:0046440,L-lysine metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000078436', '10090.ENSMUSP00000031707']",0.00012355051331610446,0.011397770636832996
74,GO:0019477,L-lysine catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000078436', '10090.ENSMUSP00000031707']",0.00012355051331610446,0.011397770636832996
75,GO:0019474,L-lysine catabolic process to acetyl-CoA,Biological Process (Gene Ontology),"['10090.ENSMUSP00000078436', '10090.ENSMUSP00000031707']",0.00012355051331610446,0.011397770636832996
76,GO:0140303,Intramembrane lipid transporter activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000009058', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000041204']",0.00011452948988305445,0.011072711081893704
77,GO:0060457,Negative regulation of digestive system process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000069495', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000035246']",0.00011452948988305445,0.011072711081893704
78,GO:0031998,Regulation of fatty acid beta-oxidation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000068940']",0.00011452948988305445,0.011072711081893704
79,GO:0016407,Acetyltransferase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000010795', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000042351', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000007005']",0.00011379520022740434,0.011072711081893704
80,GO:0006810,Transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000097860', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000069495', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000110729', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000047927', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000035246', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000100038']",0.00011124265325746019,0.010929816785499239
81,GO:0006793,Phosphorus metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000058754', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000103012']",0.00011089317657470112,0.010929816785499239
82,MMU-9609507,Protein localization,Reactome Pathways,"['10090.ENSMUSP00000010795', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000068940']",0.0001088525864322401,0.010782651696996898
83,GO:0006633,Fatty acid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000103012']",0.0001088525864322401,0.010782651696996898
84,GO:0016053,Organic acid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000103012']",0.00010488236242669955,0.01047523429691458
85,GO:0046394,Carboxylic acid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000103012']",9.9698580686478e-05,0.009998816162623126
86,GO:1901566,Organonitrogen compound biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000036881', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000103012', '10090.ENSMUSP00000113792', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000027396']",9.948416102551616e-05,0.009998816162623126
87,MMU-70895,Branched-chain amino acid catabolism,Reactome Pathways,"['10090.ENSMUSP00000015829', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000112908']",9.860682443400132e-05,0.009972079274350676
88,GO:0005778,Peroxisomal membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000068940']",9.783245244377427e-05,0.009935337712462286
89,GO:0031903,Microbody membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000068940']",9.783245244377427e-05,0.009935337712462286
90,GO:0006820,Anion transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000013995', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000035246']",9.678481323173254e-05,0.009912241253436337
91,GO:0006796,Phosphate-containing compound metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000058754', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000103012']",9.455193435015418e-05,0.00972476703507756
92,GO:0016874,Ligase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000099490', '10090.ENSMUSP00000031445', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000113792', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000034441']",8.642026307743413e-05,0.008926400677699073
93,GO:0009063,Cellular amino acid catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000078436', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000112908', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000063548']",7.493243418309351e-05,0.007773034052383563
94,GO:0097035,Regulation of membrane lipid distribution,Biological Process (Gene Ontology),"['10090.ENSMUSP00000097743', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000009058']",7.204995913409502e-05,0.007506239277030503
95,GO:0019866,Organelle inner membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000078593', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000110729']",7.15609906737673e-05,0.007487572054480328
96,GO:0019217,Regulation of fatty acid metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099634', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000027153']",7.134167887364085e-05,0.007487572054480328
97,GO:1901135,Carbohydrate derivative metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000078436', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000103012']",6.726089777879249e-05,0.007099108730626263
98,GO:0098772,Molecular function regulator,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000079379', '10090.ENSMUSP00000118491']",6.612641552832905e-05,0.007009980102279444
99,GO:0099038,Ceramide floppase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000009058', '10090.ENSMUSP00000041204']",6.205392932774818e-05,0.006607239964104288
100,GO:0006419,alanyl-tRNA aminoacylation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000034441', '10090.ENSMUSP00000024733']",6.205392932774818e-05,0.006607239964104288
101,GO:0004813,alanine-tRNA ligase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000034441', '10090.ENSMUSP00000024733']",6.205392932774818e-05,0.006607239964104288
102,GO:0099040,Ceramide translocation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000009058', '10090.ENSMUSP00000041204']",6.205392932774818e-05,0.006607239964104288
103,GO:0003994,Aconitate hydratase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000023116', '10090.ENSMUSP00000100038']",6.205392932774818e-05,0.006607239964104288
104,GO:0010124,Phenylacetate catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000010795', '10090.ENSMUSP00000042351']",6.205392932774818e-05,0.006607239964104288
105,GO:0019254,"Carnitine metabolic process, coa-linked",Biological Process (Gene Ontology),"['10090.ENSMUSP00000027153', '10090.ENSMUSP00000072483']",6.205392932774818e-05,0.006607239964104288
106,GO:0006660,Phosphatidylserine catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000007251']",6.205392932774818e-05,0.006607239964104288
107,GO:0016401,palmitoyl-CoA oxidase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000027153', '10090.ENSMUSP00000042351']",6.205392932774818e-05,0.006607239964104288
108,GO:0051538,"3 iron, 4 sulfur cluster binding",Molecular Function (Gene Ontology),"['10090.ENSMUSP00000023116', '10090.ENSMUSP00000100038']",6.205392932774818e-05,0.006607239964104288
109,GO:2001293,malonyl-CoA metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000099490']",6.205392932774818e-05,0.006607239964104288
110,GO:0033512,L-lysine catabolic process to acetyl-CoA via saccharopine,Biological Process (Gene Ontology),"['10090.ENSMUSP00000078436', '10090.ENSMUSP00000031707']",6.205392932774818e-05,0.006607239964104288
111,GO:0006638,Neutral lipid metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000112538']",6.135268309919199e-05,0.006607239964104288
112,GO:0015909,Long-chain fatty acid transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000097743']",6.11927089653572e-05,0.006607239964104288
113,GO:0072330,Monocarboxylic acid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000103012']",5.870945871293446e-05,0.006607239964104288
114,GO:0016788,"Hydrolase activity, acting on ester bonds",Molecular Function (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000116130', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000092702']",5.447457864188396e-05,0.006210615876294035
115,GO:0046503,Glycerolipid catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000129169']",5.157027581932168e-05,0.005907362874658792
116,GO:0044283,Small molecule biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099490', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000103012']",4.780669112494421e-05,0.00550232249757096
117,GO:0042304,Regulation of fatty acid biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000068940']",4.719429742321077e-05,0.005457828558464136
118,GO:0004620,Phospholipase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000129169']",4.711912098573126e-05,0.005457828558464136
119,GO:0043229,Intracellular organelle,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000010795', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000043041', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000045888', '10090.ENSMUSP00000023116', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000058754', '10090.ENSMUSP00000030795', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000078593', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000029485', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000007005', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000110729', '10090.ENSMUSP00000138215', '10090.ENSMUSP00000038476', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000112908', '10090.ENSMUSP00000047927', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000042351', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000078336', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000045134', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000043424', '10090.ENSMUSP00000018841', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000041243', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000103012', '10090.ENSMUSP00000100038']",4.516171498850705e-05,0.0052732301993826825
120,GO:0042887,Amide transmembrane transporter activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000097743']",4.309386835849723e-05,0.005056207758373195
121,GO:0140115,Export across plasma membrane,Biological Process (Gene Ontology),"['10090.ENSMUSP00000097743', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000041204']",4.309386835849723e-05,0.005056207758373195
122,MMU-189483,Heme degradation,Reactome Pathways,"['10090.ENSMUSP00000097743', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000026208']",4.024337332614068e-05,0.004768050653396178
123,GO:0034204,Lipid translocation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000097743', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000009058']",3.92581821177731e-05,0.004674237742791014
124,GO:0042178,Xenobiotic catabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000010795', '10090.ENSMUSP00000042351', '10090.ENSMUSP00000026208']",3.2338529827431935e-05,0.0038694171580645046
125,GO:0005324,Long-chain fatty acid transporter activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000097743']",3.2338529827431935e-05,0.0038694171580645046
126,GO:0015914,Phospholipid transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000009058', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000035246']",2.9765169771635146e-05,0.003597120766902107
127,GO:0045332,Phospholipid translocation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000097743', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000041204', '10090.ENSMUSP00000009058']",2.923344542953151e-05,0.0035506149549335503
128,GO:0015718,Monocarboxylic acid transport,Biological Process (Gene Ontology),"['10090.ENSMUSP00000002084', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000026208']",2.890807804948463e-05,0.0035288295275557754
129,GO:0005622,Intracellular,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000097860', '10090.ENSMUSP00000031445', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000116130', '10090.ENSMUSP00000110172', '10090.ENSMUSP00000040465', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000029485', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000112538', '10090.ENSMUSP00000007005', '10090.ENSMUSP00000068940', '10090.ENSMUSP00000042351', '10090.ENSMUSP00000078336', '10090.ENSMUSP00000043424', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000129169', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000043041', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000023116', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000110729', '10090.ENSMUSP00000035458', '10090.ENSMUSP00000097743', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000045134', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000126916', '10090.ENSMUSP00000138215', '10090.ENSMUSP00000103012', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000061893', '10090.ENSMUSP00000045888', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000058754', '10090.ENSMUSP00000030795', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000078593', '10090.ENSMUSP00000034464', '10090.ENSMUSP00000075507', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000038361', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000018841', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000100038', '10090.ENSMUSP00000010795', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000038476', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000112908', '10090.ENSMUSP00000047927', '10090.ENSMUSP00000031354', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000009058', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000031524', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000041243']",2.8558834075403423e-05,0.0035038935005203085
130,GO:0034641,Cellular nitrogen compound metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000036881', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000045888', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000113792', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000041243', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000103012']",2.723521992062747e-05,0.0033585472728651323
131,GO:0005743,Mitochondrial inner membrane,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000078593', '10090.ENSMUSP00000020948', '10090.ENSMUSP00000075011', '10090.ENSMUSP00000099634', '10090.ENSMUSP00000029770', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000033695', '10090.ENSMUSP00000011492', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000110729']",2.6255757957992355e-05,0.003254367537665001
132,GO:1901564,Organonitrogen compound metabolic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000053558', '10090.ENSMUSP00000036881', '10090.ENSMUSP00000078436', '10090.ENSMUSP00000007251', '10090.ENSMUSP00000080256', '10090.ENSMUSP00000027888', '10090.ENSMUSP00000099642', '10090.ENSMUSP00000037348', '10090.ENSMUSP00000058754', '10090.ENSMUSP00000140827', '10090.ENSMUSP00000034441', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000092702', '10090.ENSMUSP00000063548', '10090.ENSMUSP00000027396', '10090.ENSMUSP00000116130', '10090.ENSMUSP00000021666', '10090.ENSMUSP00000031707', '10090.ENSMUSP00000002084', '10090.ENSMUSP00000040048', '10090.ENSMUSP00000031822', '10090.ENSMUSP00000113792', '10090.ENSMUSP00000062037', '10090.ENSMUSP00000044134', '10090.ENSMUSP00000001963', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000112908', '10090.ENSMUSP00000024733', '10090.ENSMUSP00000118491', '10090.ENSMUSP00000015829', '10090.ENSMUSP00000075167', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000072483', '10090.ENSMUSP00000002549', '10090.ENSMUSP00000079379', '10090.ENSMUSP00000053971', '10090.ENSMUSP00000026208', '10090.ENSMUSP00000103012']",2.6097016566324055e-05,0.003251365414474497
133,GO:0046322,Negative regulation of fatty acid oxidation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000027153', '10090.ENSMUSP00000099634']",2.552235476989981e-05,0.0031962451543444473
134,GO:0140326,ATPase-coupled intramembrane lipid transporter activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000009058', '10090.ENSMUSP00000013995', '10090.ENSMUSP00000041204']",2.552235476989981e-05,0.0031962451543444473
135,GO:0034033,Purine nucleoside bisphosphate biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000103012']",2.1215111907773242e-05,0.002684655784350153
136,GO:0033866,Nucleoside bisphosphate biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000103012']",2.1215111907773242e-05,0.002684655784350153
137,GO:0034030,Ribonucleoside bisphosphate biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000034547', '10090.ENSMUSP00000099490', '10090.ENSMUSP00000103012']",2.1215111907773242e-05,0.002684655784350153
138,GO:0070143,Mitochondrial alanyl-trna aminoacylation,Biological Process (Gene Ontology),"['10090.ENSMUSP00000034441', '10090.ENSMUSP00000024733']",2.0777948785096466e-05,0.0026712926709350085
139,GO:2001295,malonyl-CoA biosynthetic process,Biological Process (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000099490']",2.0777948785096466e-05,0.0026712926709350085
140,GO:0043190,ATP-binding cassette (ABC) transporter complex,Cellular Component (Gene Ontology),"['10090.ENSMUSP00000069495', '10090.ENSMUSP00000035246']",2.0777948785096466e-05,0.0026712926709350085
141,GO:1904730,Negative regulation of intestinal lipid absorption,Biological Process (Gene Ontology),"['10090.ENSMUSP00000069495', '10090.ENSMUSP00000035246']",2.0777948785096466e-05,0.0026712926709350085
142,GO:0047780,Citrate dehydratase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000023116', '10090.ENSMUSP00000100038']",2.0777948785096466e-05,0.0026712926709350085
143,GO:0003989,acetyl-CoA carboxylase activity,Molecular Function (Gene Ontology),"['10090.ENSMUSP00000099642', '10090.ENSMUSP00000099490']",2.0777948785096466e-05,0.0026712926709350085
144,GO:0045796,Negative regulation of intestinal cholesterol absorption,Biological Process (Gene Ontology),"['10090.ENSMUSP00000069495', '10090.ENSMUSP00000035246']",2.0777948785096466e-05,0.0026712926709350085
